gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos,province,provinceCode,district,districtCode,village,villageCode,street,streetCode
"{""latitude"":10.72772312,""longitude"":106.63227844}",,3744173316273263,Trạm y tế phường 15,,"19, Mễ Cốc, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic1.coccoc.com/80x80/poi/previews/20130116/pr_13583323635378ccaf3fa100238c31265e3d8114e71ea4.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20130116/pr_13583323635378ccaf3fa100238c31265e3d8114e71ea4.jpg,,(84-8) 39 803 554,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 15,phuong-15,Mễ Cốc,me-coc
"{""latitude"":10.72884846,""longitude"":106.69584656}",,160921097559893,Trung tâm y tế,,"Đại học RMIT, 702, Nguyễn Văn Linh, Q. 7, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic2.coccoc.com/80x80/poi/previews/20141124/4443-7ed708ebee0727d414534946d5602e4f.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20141124/4443-7ed708ebee0727d414534946d5602e4f.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 7,quan-7,Khu 3 - Khu Đại học,khu-3-khu-dai-hoc,Nguyễn Văn Linh,nguyen-van-linh
"{""latitude"":10.543185,""longitude"":106.408376667}",,1602234722357591,Trạm y tế phường 2,,"57, Lê Văn Tao, P. 2, Thành phố Tân An, T. Long An",Sức khỏe,0.0,,//poipic4.coccoc.com/80x80/poi/previews/20120831/p1_13463809292155718c3808142ad92d954125683435b2b.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20120831/p1_13463809292155718c3808142ad92d954125683435b2b.jpg,,(84-72) 3 823 065,,,,0,[],Long An,long-an,Thành phố Tân An,thanh-pho-tan-an,Phường 2,phuong-2,Lê Văn Tao,le-van-tao
"{""latitude"":10.9187911111,""longitude"":106.768548056}",,3152361013350604,Trạm y tế phường Tân Đông Hiệp,,"Lê Hồng Phong, P. Tân Đông Hiệp, Thị xã Dĩ An, T. Bình Dương",Sức khỏe,0.0,,//poipic.coccoc.com/80x80/poi/previews/20120829/p1_134620692138215b745cbce693459f50ff47e2275c34cc.jpg,//poipic.coccoc.com/1000x750/poi/previews/20120829/p1_134620692138215b745cbce693459f50ff47e2275c34cc.jpg,,,,,,0,[],Bình Dương,binh-duong,Thị xã Dĩ An,thi-xa-di-an,Phường Tân Đông Hiệp,phuong-tan-dong-hiep,Lê Hồng Phong,le-hong-phong
"{""latitude"":10.73179817,""longitude"":106.66934204}",,909153487807793,Bệnh viện nhân dân 115 - Bác sĩ Hồ Thanh Phong,,"Phạm Hùng, Xã Bình Hưng, H. Bình Chánh, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20140619/1973-52d8f5f89d01b71918f2dafb7c28f0a4.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20140619/1973-52d8f5f89d01b71918f2dafb7c28f0a4.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Huyện Bình Chánh,huyen-binh-chanh,Xã Bình Hưng,xa-binh-hung,Phạm Hùng,pham-hung
"{""latitude"":10.73369217,""longitude"":106.71857452}",,41369859151248255,Phòng khám đa khoa Phúc Đức,,"4, Nguyễn Lương Bằng, P. Tân Phú, Q. 7, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic4.coccoc.com/80x80/poi/previews/20160113/9125-a5c3ac739646331d5d3db7c39a15516a.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20160113/9125-a5c3ac739646331d5d3db7c39a15516a.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 7,quan-7,Phường Tân Phú,phuong-tan-phu,Nguyễn Lương Bằng,nguyen-luong-bang
"{""latitude"":10.73584366,""longitude"":106.71955872}",,2490431236708105,Trạm y tế phường Tân Phú,,"1, Đường số 9, Q. 7, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20140429/1187-1c9e5ac277f1eec8683e78c9124adc26.jpg,//poipic.coccoc.com/1000x750/poi/previews/20140429/1187-1c9e5ac277f1eec8683e78c9124adc26.jpg,,(84-8) 37 710 343,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 7,quan-7,Phường Tân Phú,phuong-tan-phu,Đường số 9,duong-so-9
"{""latitude"":10.735525,""longitude"":106.613372}",,2588366159573273,The International Hi-Tech Healthcare Park,,"532A, Kinh Dương Vương, Q. Bình Tân, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic6.coccoc.com/80x80/poi/previews/14.png,//poipic6.coccoc.com/1000x750/poi/previews/14.png,1.0,(84-8) 62 661 188,enquiry@hoalam-shangrila.com,,http://hoalam-shangrila.com/,0,[],Hồ Chí Minh,ho-chi-minh,Quận Bình Tân,quan-binh-tan,An Lạc,an-lac,Kinh Dương Vương,kinh-duong-vuong
"{""latitude"":10.73711681,""longitude"":106.66666412}",,9313382081242735,Trạm y tế phường 5,,"18, Đường số 1, P. 5, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20160106/9556-2ad355f8631d33eb2f56bfbae75e47d5.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20160106/9556-2ad355f8631d33eb2f56bfbae75e47d5.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 5,phuong-5,Đường số 1,duong-so-1
"{""latitude"":10.73833561,""longitude"":106.65196228}",,3459612600256702,Trạm y tế phường 6,,"1663, Phạm Thế Hiển, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic4.coccoc.com/80x80/poi/previews/20141125/4457-11a0c65a33ad9453c9877ce5a5697f3d.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20141125/4457-11a0c65a33ad9453c9877ce5a5697f3d.jpg,,(84-8) 39 814 973,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 6,phuong-6,Phạm Thế Hiển,pham-the-hien
"{""latitude"":10.73853683,""longitude"":106.64939117}",,41036193221098826,Trạm y tế phường 14,,"64, Hoài Thanh, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20150608/6521-99ef69ee47299003da6ca09e0710a348.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20150608/6521-99ef69ee47299003da6ca09e0710a348.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 14,phuong-14,Hoài Thanh,hoai-thanh
"{""latitude"":10.73885632,""longitude"":106.65271759}",,4123670961976216,Khoa tham vấn và hỗ trợ cộng đồng - Phòng khám lao,,"1724, Phạm Thế Hiển, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20141125/4452-c10a94cf4bc1d45e6dd80f9b3876aca9.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20141125/4452-c10a94cf4bc1d45e6dd80f9b3876aca9.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 6,phuong-6,Phạm Thế Hiển,pham-the-hien
"{""latitude"":10.73811722,""longitude"":106.6735611}",,3593902282974611,Phòng khám khoa sản,,"Tạ Quang Bửu, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic1.coccoc.com/80x80/poi/previews/20141124/4445-11e0d74bbfbe7bf30f430f9877da519d.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20141124/4445-11e0d74bbfbe7bf30f430f9877da519d.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 4,phuong-4,Tạ Quang Bửu,ta-quang-buu
"{""latitude"":10.73830891,""longitude"":106.70714569}",,2226917304238175,Trạm y tế phường Tân Phong,,"20 lô E2, Đường số 63, P. Tân Phong, Q. 7, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic4.coccoc.com/80x80/poi/previews/20151207/9122-3e4f988f2d68fee00a96021c7b66317e.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20151207/9122-3e4f988f2d68fee00a96021c7b66317e.jpg,,(84-8) 37 714 261,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 7,quan-7,Phường Tân Phong,phuong-tan-phong,Đường số 63,duong-so-63
"{""latitude"":10.73780441,""longitude"":106.72457886}",,3846504362220668,Bệnh viện quận 7,,"101, Nguyễn Thị Thập, Q. 7, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic.coccoc.com/80x80/poi/previews/20160607/11637-7073653a6317c79392b89ebad38a4793.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20160607/11637-7073653a6317c79392b89ebad38a4793.jpg,,(84-8) 37 731 421; (84-8) 38 730 641,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 7,quan-7,Phường Tân Phú,phuong-tan-phu,Nguyễn Thị Thập,nguyen-thi-thap
"{""latitude"":10.73785686,""longitude"":106.72366333}",,1323568317220538,Trung tâm y tế dự phòng quận 7,,"101, Nguyễn Thị Thập, Q. 7, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic.coccoc.com/80x80/poi/previews/20160607/11637-a4bd98d4368f2d159c18348311b0b298.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20160607/11637-a4bd98d4368f2d159c18348311b0b298.jpg,,(84-8) 38 731 319,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 7,quan-7,Phường Bình Thuận,phuong-binh-thuan,Nguyễn Thị Thập,nguyen-thi-thap
"{""latitude"":10.73772621,""longitude"":106.62918854}",,875671527837095,Trạm y tế phường 10,,"20C-22C, Lý Chiêu Hoàng, Q. 6, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20141017/3765-790c1c86a25431faf0576b0df72f6ebb.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20141017/3765-790c1c86a25431faf0576b0df72f6ebb.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 6,quan-6,Phường 10,phuong-10,Lý Chiêu Hoàng,ly-chieu-hoang
"{""latitude"":10.73824692,""longitude"":106.63526917}",,81871142867032,Trạm y tế phường 7,,"715, Phạm Văn Chí, Q. 6, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic2.coccoc.com/80x80/poi/previews/20160106/8919-87bae70a3f810ee1478945d3a9875cbd.jpg,//poipic.coccoc.com/1000x750/poi/previews/20160106/8919-87bae70a3f810ee1478945d3a9875cbd.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 6,quan-6,Phường 7,phuong-7,Phạm Văn Chí,pham-van-chi
"{""latitude"":10.740942,""longitude"":106.66848755}",,402887871976931,Phòng khám sản phụ khoa - Bác sĩ Hoàng Thị Thu Huyền,,"83, Đường số 12, P. 5, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic1.coccoc.com/80x80/poi/previews/20180424/23293-1f2b0f4cdd62255f83b760dd70184824.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20180424/23293-1f2b0f4cdd62255f83b760dd70184824.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 5,phuong-5,Đường số 12,duong-so-12
"{""latitude"":10.7417326,""longitude"":106.67710876}",,3331821188798194,Bệnh viện quận 8,,"82, Cao Lỗ, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,4.5,,//poipic1.coccoc.com/80x80/poi/previews/20141125/4444-84e56a4e3776581d0e31a99b19e4dcbd.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20141125/4444-84e56a4e3776581d0e31a99b19e4dcbd.jpg,,,,,,2,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 4,phuong-4,Cao Lỗ,cao-lo
"{""latitude"":10.74159336,""longitude"":106.68817139}",,2630136934796747,Trạm y tế phường 1,,"456, Dương Bá Trạc, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic1.coccoc.com/80x80/poi/previews/20150112/5346-2988fc436d0ecbf6ec20fac098f7dbba.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20150112/5346-2988fc436d0ecbf6ec20fac098f7dbba.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Quận 8,quan-8,Dương Bá Trạc,duong-ba-trac
"{""latitude"":10.741292,""longitude"":106.68559265}",,220916013564214,"Bệnh viện phục hồi chức năng, điều trị bệnh nghề nghiệp",,"313, Âu Dương Lân, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic1.coccoc.com/80x80/poi/previews/20150608/6495-3e3a912fe2f52bdc23e1c8192288d1a8.jpg,//poipic.coccoc.com/1000x750/poi/previews/20150608/6495-3e3a912fe2f52bdc23e1c8192288d1a8.jpg,,(84-8) 38 516 953,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 2,phuong-2,Âu Dương Lân,au-duong-lan
"{""latitude"":10.9275755938,""longitude"":106.557588559}",,33583144671322670,Bệnh viện đa khoa Xuyên Á,,"42, Quốc lộ 22, Xã Tân Phú Trung, H. Củ Chi, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic4.coccoc.com/80x80/poi/previews/20160616/p1_14660508562413ac04b3b60b70800b2785916d177a580f.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20160616/p1_14660508562413ac04b3b60b70800b2785916d177a580f.jpg,,,,,http://bvxuyena.com.vn/,0,[],Hồ Chí Minh,ho-chi-minh,Huyện Củ Chi,huyen-cu-chi,Xã Tân Phú Trung,xa-tan-phu-trung,Quốc lộ 22,quoc-lo-22
"{""latitude"":10.74195576,""longitude"":106.6700058}",,3541019865797710,Phòng khám chữ thập đỏ quận 8,,"183, Đường số 8, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20150528/6405-d51d0159f7c8160da9f45a7575073407.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20150528/6405-d51d0159f7c8160da9f45a7575073407.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 4,phuong-4,Đường số 8,duong-so-8
"{""latitude"":10.74276733,""longitude"":106.6847229}",,3901851282796086,Trạm y tế phường 3,,"314, Âu Dương Lân, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20140616/1844-2e257a6d0b25defeb12aea203f86eef0.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20140616/1844-2e257a6d0b25defeb12aea203f86eef0.jpg,,(84-8) 38 515 995,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 2,phuong-2,Âu Dương Lân,au-duong-lan
"{""latitude"":10.74295616,""longitude"":106.68462372}",,1703541223796074,Phòng khám lao - Trung tâm y tế dự phòng phường 3,,"314, Âu Dương Lân, P. 3, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic.coccoc.com/80x80/poi/previews/20150608/6495-bbdfa093b5ad3551bb5d85d7f2c982a5.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20150608/6495-bbdfa093b5ad3551bb5d85d7f2c982a5.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 3,phuong-3,Âu Dương Lân,au-duong-lan
"{""latitude"":10.92931461,""longitude"":106.8211441}",,3831286544889253,Nha khoa Cường Nam,,"Bùi Hữu Nghĩa, Xã Hóa An, Thành phố Biên Hòa, T. Đồng Nai",Sức khỏe,5.0,,//poipic5.coccoc.com/80x80/poi/previews/20140804/2858-8f717fbdf98b20c74b7c76380fa31e2f.jpg,//poipic.coccoc.com/1000x750/poi/previews/20140804/2858-8f717fbdf98b20c74b7c76380fa31e2f.jpg,,(84-61) 3 855 669; (84-91) 8 097 440,,,,1,[],Đồng Nai,dong-nai,Thành phố Biên Hòa,thanh-pho-bien-hoa,Xã Hóa An,xa-hoa-an,Bùi Hữu Nghĩa,bui-huu-nghia
"{""latitude"":10.74359894,""longitude"":106.65552521}",,1316066971099425,Trạm y tế phường 12 quận 8,,"470, Tùng Thiện Vương, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic1.coccoc.com/80x80/poi/previews/20150609/6524-3412ea8989df2b7585c247f22405518c.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20150609/6524-3412ea8989df2b7585c247f22405518c.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 12,phuong-12,Tùng Thiện Vương,tung-thien-vuong
"{""latitude"":10.74193382,""longitude"":106.62879944}",,1347785594939375,Trung tâm y khoa Phước An,,"44, Đường số 26, Q. 6, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic1.coccoc.com/80x80/poi/previews/20150415/5957-4e5dcba732030a9fbe98c24b6d7211e2.jpg,//poipic.coccoc.com/1000x750/poi/previews/20150415/5957-4e5dcba732030a9fbe98c24b6d7211e2.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 6,quan-6,Phường 10,phuong-10,Đường số 26,duong-so-26
"{""latitude"":10.74477005,""longitude"":106.70427704}",,2946370221710743,Phòng khám da liễu,,"251B, Lê Văn Lương, Q. 7, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20150109/5330-72bf92ea8f776b0bdbed1b367b45ee3e.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20150109/5330-72bf92ea8f776b0bdbed1b367b45ee3e.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 7,quan-7,Phường Tân Hưng,phuong-tan-hung,Lê Văn Lương,le-van-luong
"{""latitude"":10.74378681,""longitude"":106.729599}",,267052928978759,Trạm y tế phường Tân Thuận Đông,,"533, Huỳnh Tấn Phát, P. Tân Thuận Đông, Q. 7, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic.coccoc.com/80x80/poi/previews/20180626/24509-1b06d7f18fe555e2b6dc9cf2b41119cc.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20180626/24509-1b06d7f18fe555e2b6dc9cf2b41119cc.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 7,quan-7,Phường Tân Thuận Đông,phuong-tan-thuan-dong,Huỳnh Tấn Phát,huynh-tan-phat
"{""latitude"":10.74358082,""longitude"":106.72946167}",,2523223715788473,Trạm y tế phường Bình Thuận,,"478-480, Huỳnh Tấn Phát, Q. 7, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20141127/4502-b0e949e42aaa5b0e8a6073bf6a1fd010.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20141127/4502-b0e949e42aaa5b0e8a6073bf6a1fd010.jpg,,(84-8) 38 726 206,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 7,quan-7,Phường Phú Mỹ,phuong-phu-my,Huỳnh Tấn Phát,huynh-tan-phat
"{""latitude"":10.74573135,""longitude"":106.65896606}",,937417541256105,Phòng khám đa khoa Xóm Củi,,"379, Tùng Thiện Vương, P. 12, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20180427/23297-e065b3a7153a0e075b073ec5b447bd4f.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180427/23297-e065b3a7153a0e075b073ec5b447bd4f.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 12,phuong-12,Tùng Thiện Vương,tung-thien-vuong
"{""latitude"":10.74610424,""longitude"":106.66311646}",,2982105712242847,Trạm y tế phường 10,,"364, Bến Ba Đình, P. 10, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic1.coccoc.com/80x80/poi/previews/20150114/5370-5d984e7ab242d400bb2b21687fbd8d8c.jpg,//poipic.coccoc.com/1000x750/poi/previews/20150114/5370-5d984e7ab242d400bb2b21687fbd8d8c.jpg,,(84-28) 38 597 189,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 10,phuong-10,Bến Ba Đình,ben-ba-dinh
"{""latitude"":10.74577427,""longitude"":106.6703186}",,19437530721231951,Trạm y tế phường 9,,"625A, Hưng Phú, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic1.coccoc.com/80x80/poi/previews/20151217/9141-52da257bc36c9453e6f678e32aeccdd0.jpg,//poipic.coccoc.com/1000x750/poi/previews/20151217/9141-52da257bc36c9453e6f678e32aeccdd0.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 9,phuong-9,Hưng Phú,hung-phu
"{""latitude"":10.74427128,""longitude"":106.61899567}",,4142376099809187,Trạm y tế phường An Lạc A,,"9-11 lô I, Nguyễn Thức Đường, Q. Bình Tân, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20160405/10673-570732ec2634a21979fa21c43b2a3783.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20160405/10673-570732ec2634a21979fa21c43b2a3783.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận Bình Tân,quan-binh-tan,Phường An Lạc A,phuong-an-lac-a,Nguyễn Thức Đường,nguyen-thuc-duong
"{""latitude"":10.74583817,""longitude"":106.67728424}",,2726739631796679,Trạm y tế phường 4,,"623, Phạm Thế Hiển, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic4.coccoc.com/80x80/poi/previews/20141125/4449-95f32ad36fe80e0d0687f362667246e3.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20141125/4449-95f32ad36fe80e0d0687f362667246e3.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 4,phuong-4,Phạm Thế Hiển,pham-the-hien
"{""latitude"":10.74599648,""longitude"":106.67754364}",,18140615321031337,Nha khoa Việt Hàn,,"611, Phạm Thế Hiển, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20150601/6406-7883fdd028afeba9e4d59d09f638adab.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20150601/6406-7883fdd028afeba9e4d59d09f638adab.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 4,phuong-4,Phạm Thế Hiển,pham-the-hien
"{""latitude"":10.7444849,""longitude"":106.62619019}",,4398012331283651,Phòng khám tai mũi họng - Bác sĩ Võ Ngọc Hoàn,,"321, Chợ Lớn, Q. 6, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20160405/10694-92e394ac6904952591a7e3689dc5783c.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20160405/10694-92e394ac6904952591a7e3689dc5783c.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 6,quan-6,Phường 11,phuong-11,Chợ Lớn,cho-lon
"{""latitude"":10.74415779,""longitude"":106.64562988}",,290983475066169,Trạm y tế phường 4,,"276, Phạm Văn Chí, Q. 6, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20140926/3448-38ef12de2463a1ac7d9817d80572c739.jpg,//poipic.coccoc.com/1000x750/poi/previews/20140926/3448-38ef12de2463a1ac7d9817d80572c739.jpg,,(84-8) 38 540 360,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 6,quan-6,Phường 3,phuong-3,Phạm Văn Chí,pham-van-chi
"{""latitude"":10.74494457,""longitude"":106.70520782}",,1732933892243640,Trạm y tế phường Tân Quy,,"1, Đường số 15, Q. 7, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic5.coccoc.com/80x80/poi/previews/20130424/pr_136678912416043e0a8d2c17256bedcdccb6da1f5debc9.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20130424/pr_136678912416043e0a8d2c17256bedcdccb6da1f5debc9.jpg,,(84-8) 37 714 259,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 7,quan-7,Tân Quy,tan-quy,Đường số 15,duong-so-15
"{""latitude"":10.74678135,""longitude"":106.65281677}",,378444693664761,Trạm y tế phường 1,,"148-150, Gia Phú, Q. 6, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic4.coccoc.com/80x80/poi/previews/20150402/5777-3641d2729190c34258596f8671096a13.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20150402/5777-3641d2729190c34258596f8671096a13.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 6,quan-6,Phường 13,phuong-13,Gia Phú,gia-phu
"{""latitude"":10.7477344444,""longitude"":106.659010278}",,296477353243022,Phòng khám chữ thập đỏ,,"25, Đinh Hòa, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic6.coccoc.com/80x80/poi/previews/20150113/5371-5d88ca92bca518a666918652575a8cbd.jpg,//poipic.coccoc.com/1000x750/poi/previews/20150113/5371-5d88ca92bca518a666918652575a8cbd.jpg,,(84-8) 39 512 028,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 13,phuong-13,Đinh Hòa,dinh-hoa
"{""latitude"":10.74652386,""longitude"":106.65895081}",,40554677911032169,Trạm y tế phường 13,,"59, Lương Ngọc Quyến, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic.coccoc.com/80x80/poi/previews/20150113/5371-8433dbc4055f4494db5aec4695d1c822.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20150113/5371-8433dbc4055f4494db5aec4695d1c822.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 13,phuong-13,Lương Ngọc Quyến,luong-ngoc-quyen
"{""latitude"":10.74774742,""longitude"":106.66338348}",,3243198579255991,Trung tâm y tế dự phòng quận 8,,"170, Tùng Thiện Vương, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic3.coccoc.com/80x80/poi/previews/20160111/9560-6dc134a7f90d4c1d2ec7536fa1d2cb6e.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20160111/9560-6dc134a7f90d4c1d2ec7536fa1d2cb6e.jpg,,(84-8) 9 515 714; (84-8) 9 515 709,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 11,phuong-11,Tùng Thiện Vương,tung-thien-vuong
"{""latitude"":10.74731731,""longitude"":106.66213226}",,35880356521031848,Trạm y tế phường 11,,"238, Tùng Thiện Vương, Q. 8, Tp. Hồ Chí Minh",Sức khỏe,0.0,,//poipic.coccoc.com/80x80/poi/previews/20150608/6512-e738afe1536ceef5a78e59d8c4e14bfc.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20150608/6512-e738afe1536ceef5a78e59d8c4e14bfc.jpg,,,,,,0,[],Hồ Chí Minh,ho-chi-minh,Quận 8,quan-8,Phường 11,phuong-11,Tùng Thiện Vương,tung-thien-vuong
