gps,is_promoted,hash,title,brand,address,category,rating,description,img,img_big,no_image,phone,email,facebook,url,count_reviews,photos
"{""latitude"":10.79678345,""longitude"":106.64811707}",,3.44107E+14,Trường mầm non Hươu Vàng,,"29, Thép Mới, P. 12, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20180607/24175-af3095d45a20a661963878b8fcfed471.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20180607/24175-af3095d45a20a661963878b8fcfed471.jpg,,(84-28) 38 115 163; (84-91) 8 106 787,,,,0,[]
"{""latitude"":10.79617405,""longitude"":106.64903259}",,2.43049E+15,Luyện thi đại học,,"71, Thép Mới, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20150928/8058-27589f2d8a81cb8e89e21977fed2c784.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20150928/8058-27589f2d8a81cb8e89e21977fed2c784.jpg,,(84-90) 8 346 838,,,,0,[]
"{""latitude"":10.79687881,""longitude"":106.65074921}",,1.69259E+16,Trung tâm dạy thêm,,"248/14/4, Nguyễn Thái Bình, P. 12, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20180606/24172-bc562eaeb8226a60588fb7269728ee12.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20180606/24172-bc562eaeb8226a60588fb7269728ee12.jpg,,,,,,0,[]
"{""latitude"":10.79589081,""longitude"":106.65036774}",,3.56193E+16,"Trung tâm ngoại ngữ, kiến trúc, mỹ thuật Kiến Mỹ",,"260/5A, Nguyễn Thái Bình, P. 12, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20180606/24172-39585bf98ab59fe86299f87bb318135e.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20180606/24172-39585bf98ab59fe86299f87bb318135e.jpg,,,,,,0,[]
"{""latitude"":10.79656029,""longitude"":106.65332794}",,1.26124E+16,Trung tâm vẽ sáng tạo Wow Art,,"208, Nguyễn Thái Bình, P. 12, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20180605/24172-6fda63cff51f230ed1e1edde92dc71f6.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20180605/24172-6fda63cff51f230ed1e1edde92dc71f6.jpg,,(84-28) 71 098 688,info@wowart.vn,http://facebook.com/wowart.vn,http://wowart.vn/,0,[]
"{""latitude"":10.79576302,""longitude"":106.65380859}",,3.1936E+16,Hướng Nghiệp Á Âu,,"145, Xuân Hồng, P. 12, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20190405/p1_1554448069155454395a8707c40566c64c9b14fe7812d.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20190405/p1_1554448069155454395a8707c40566c64c9b14fe7812d.jpg,,(84) 1800 6148,hnaau@huongnghiepaau.com,https://www.facebook.com/huongnghiepaau/,https://www.huongnghiepaau.com/,0,[]
"{""latitude"":10.79657173,""longitude"":106.65138245}",,4.32486E+14,Trường THCS & THPT Thái Bình,,"10, Trương Hoàng Thanh, P. 12, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20180606/24172-77bfbd105be301ae2f1de6b39fa96fc4.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20180606/24172-77bfbd105be301ae2f1de6b39fa96fc4.jpg,,(84-28) 38 110 497; (84-28) 38 116 229,tuthucthaibinh@gmail.com,,http://truongtuthucthaibinh.com/,0,[]
"{""latitude"":10.79656029,""longitude"":106.65332794}",,9.29842E+14,Mầm non Saigon Academy,,"208, Nguyễn Thái Bình, P. 12, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20180605/24172-85478018021c36d7e6410119fb13478a.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20180605/24172-85478018021c36d7e6410119fb13478a.jpg,,(84-28) 38 113 885; (84-169) 3 333 839,nfontb@saigonacademy.com,,http://saigonacademy.com/,0,[]
"{""latitude"":10.79645824,""longitude"":106.65297699}",,2.78321E+15,Trạm đào tạo từ xa - Trường đại học Trà Vinh,,"327, Nguyễn Thái Bình, P. 12, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20180607/24171-0938357790d1a09586c1a9b00ee3e270.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180607/24171-0938357790d1a09586c1a9b00ee3e270.jpg,,,,,,0,[]
"{""latitude"":10.79645824,""longitude"":106.65297699}",,3.87168E+15,Trung tâm luyện thi đại học & bồi dưỡng kiến thức,,"327, Nguyễn Thái Bình, P. 12, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20180607/24171-0938357790d1a09586c1a9b00ee3e270.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180607/24171-0938357790d1a09586c1a9b00ee3e270.jpg,,,,,,0,[]
"{""latitude"":10.79611969,""longitude"":106.65245056}",,3.10836E+15,Cơ sở luyện thi đại học Toán Lý,,"339/5, Nguyễn Thái Bình, P. 12, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20180607/24171-4f99281109ca806375957ded931002ab.jpg,//poipic.coccoc.com/1000x750/poi/previews/20180607/24171-4f99281109ca806375957ded931002ab.jpg,,,,,,0,[]
"{""latitude"":10.79708195,""longitude"":106.65353394}",,2.58861E+15,Trường TH THCS THPT Thanh Bình,,"192/14-16, Nguyễn Thái Bình, P. 12, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20180605/24172-9aedab5bb56984795093dc09f05bfaae.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20180605/24172-9aedab5bb56984795093dc09f05bfaae.jpg,,,,,,0,[]
"{""latitude"":10.79645824,""longitude"":106.65297699}",,4.09571E+16,Trường trung cấp Tổng hợp Sài Gòn,,"327, Nguyễn Thái Bình, P. 12, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20180607/24171-0938357790d1a09586c1a9b00ee3e270.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180607/24171-0938357790d1a09586c1a9b00ee3e270.jpg,,(84-28) 39 480 837,,,,0,[]
"{""latitude"":10.79616833,""longitude"":106.65380096}",,3.37538E+16,Trung tâm ngoại ngữ Hàn - Anh,,"86/115, Trường Chinh, P. 12, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20170123/14280-03ff309fc9e0ceb1fa7775b7a7e549cb.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20170123/14280-03ff309fc9e0ceb1fa7775b7a7e549cb.jpg,,(84-91) 6 721 727,,,,0,[]
"{""latitude"":10.7961998,""longitude"":106.65647125}",,3.2711E+14,Trường cao đẳng kỹ thuật Lý Tự Trọng,,"390, Hoàng Văn Thụ, P. 4, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,5,,//poipic4.coccoc.com/80x80/poi/previews/20180605/24170-49ee18f9bd333012d191b722d2f26e1f.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20180605/24170-49ee18f9bd333012d191b722d2f26e1f.jpg,,(84-28) 38 440 567,lytutrong@lytc.edu.vn,,http://lytc.edu.vn/,1,[]
"{""latitude"":10.79640198,""longitude"":106.65555573}",,9.59361E+13,Mầm non Trẻ Thơ,,"10/5, Xuân Diệu, P. 4, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20180605/24171-4bc0939dab3231f8b8a72d1949b19d77.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20180605/24171-4bc0939dab3231f8b8a72d1949b19d77.jpg,,(84-28) 38 111 383,,,,0,[]
"{""latitude"":10.79668999,""longitude"":106.65518951}",,1.45934E+16,Lớp dạy thêm,,"10/19, Xuân Diệu, P. 4, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20180605/24170-a3b6cc542e8f7908688c484bdf9bf785.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20180605/24170-a3b6cc542e8f7908688c484bdf9bf785.jpg,,,,,,0,[]
"{""latitude"":10.79695034,""longitude"":106.65854645}",,1.57388E+15,Trung tâm Anh văn hội Việt Mỹ,,"201/36A, Út Tịch, P. 4, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20180620/24399-5b80cf38b0c7ea4a094d49de32de14d5.jpg,//poipic4.coccoc.com/1000x750/poi/previews/20180620/24399-5b80cf38b0c7ea4a094d49de32de14d5.jpg,,(84-28) 38 112 844,,,http://vus.edu.vn/,0,[]
"{""latitude"":10.79700947,""longitude"":106.65935516}",,3.36517E+16,Trụ sở chính - Đại học quốc tế Hồng Bàng,,"3, Hoàng Việt, P. 4, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20170120/14268-bc3449578055ba6edef78c7a1d75658d.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20170120/14268-bc3449578055ba6edef78c7a1d75658d.jpg,,(84-28) 38 116 486; (84-28) 38 116 487,admin@hbu.edu.vn,,http://hbu.edu.vn/,0,[]
"{""latitude"":10.79605293,""longitude"":106.66189575}",,1.98902E+15,Lớp dạy anh văn thạc sỹ Hoàng Anh,,"71/2/42, Nguyễn Bặc, P. 3, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20170120/14264-83fd4bd15b5c3962051841c3c0e9b437.jpg,//poipic.coccoc.com/1000x750/poi/previews/20170120/14264-83fd4bd15b5c3962051841c3c0e9b437.jpg,,,,,,0,[]
"{""latitude"":10.79618263,""longitude"":106.66171265}",,3.05589E+15,Lớp luyện thi đại học,,"71/2/33, Nguyễn Bặc, P. 3, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic4.coccoc.com/80x80/poi/previews/20180607/24195-6e8aa421f59346b4bce7fa0716704a10.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180607/24195-6e8aa421f59346b4bce7fa0716704a10.jpg,,,,,,0,[]
"{""latitude"":10.7961359,""longitude"":106.66093445}",,2.4142E+16,Owl English club,,"71/2/83, Nguyễn Bặc, P. 3, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20170119/14270-2d45e5828e7f791e85ed43667691b5b9.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20170119/14270-2d45e5828e7f791e85ed43667691b5b9.jpg,,,,,,0,[]
"{""latitude"":10.79572868,""longitude"":106.66159058}",,1.26835E+16,Lớp dạy kèm học sinh,,"71/12/21, Nguyễn Bặc, P. 3, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20180607/24195-eb027187f77cc9c1607026ac2bb14d1b.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20180607/24195-eb027187f77cc9c1607026ac2bb14d1b.jpg,,,,,,0,[]
"{""latitude"":11.0481612,""longitude"":106.4846497}",,3.51646E+16,Trường tiểu học Nhuận Đức 2,,"Ấp Ngã Tư, Nguyễn Thị Rành, Xã Nhuận Đức, H. Củ Chi, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/10.png,//poipic1.coccoc.com/1000x750/poi/previews/10.png,1,,,,http://thnhuanduc2.hcm.edu.vn/,0,[]
"{""latitude"":10.79712772,""longitude"":106.66330719}",,8.14684E+15,Saigon English club Bụi,,"102A, Bùi Thị Xuân, P. 2, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20170120/14263-ab10ba11f8a2d0bd5ca49c6cf8637b2e.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20170120/14263-ab10ba11f8a2d0bd5ca49c6cf8637b2e.jpg,,(84-8) 68 428 179; (84-90) 9 950 578; (84-93) 8 059 842,,http://facebook.com/caulacbotienganhsaigon,http://saigonenglishclub.com/,0,[]
"{""latitude"":10.79586124,""longitude"":106.66197205}",,4.27278E+15,Lớp dạy kèm,,"71/2/24, Nguyễn Bặc, P. 3, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20170120/14264-ea6a0cb5614f475caacc9e431aa963cc.jpg,//poipic.coccoc.com/1000x750/poi/previews/20170120/14264-ea6a0cb5614f475caacc9e431aa963cc.jpg,,,,,,0,[]
"{""latitude"":10.7963577778,""longitude"":106.665280556}",,2.78377E+14,Trường mầm non 1A,,"353, Lê Văn Sỹ, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20120626/p1_1340700822563189ebf1759a9c6d541a09f1ef71267b26.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20120626/p1_1340700822563189ebf1759a9c6d541a09f1ef71267b26.jpg,,,,,,0,[]
"{""latitude"":10.79684544,""longitude"":106.66338348}",,2.46504E+15,Trường chuyên biệt Hướng Dương,,"133, Bùi Thị Xuân, P. 2, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20160222/10138-bad8c554321dcf4fbb4cb29950e573a8.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20160222/10138-bad8c554321dcf4fbb4cb29950e573a8.jpg,,(84-8) 38 915 773,,,,0,[]
"{""latitude"":10.79613304,""longitude"":106.66483307}",,4.10362E+16,Nhóm trẻ Búp Măng Non,,"15/8, Phạm Văn Hai, P. 1, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20180607/24198-fa965db9648de59d29f82a5eda42909c.jpg,//poipic.coccoc.com/1000x750/poi/previews/20180607/24198-fa965db9648de59d29f82a5eda42909c.jpg,,,,,,0,[]
"{""latitude"":10.79712772,""longitude"":106.66330719}",,4.10628E+16,Trung tâm ngoại ngữ Thiên Hà Xanh,,"102A, Bùi Thị Xuân, P. 2, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20170120/14263-fb03c498b5e08d0d2c38cd45d340374b.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20170120/14263-fb03c498b5e08d0d2c38cd45d340374b.jpg,,,,,,0,[]
"{""latitude"":10.7963171,""longitude"":106.66246033}",,1.11626E+15,Trung tâm âm nhạc Vinh Sơn,,"84, Tân Sơn Hòa, P. 2, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20170120/14264-a2729664269b12c3f5f08fdbcf8d637b.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20170120/14264-a2729664269b12c3f5f08fdbcf8d637b.jpg,,,,,,0,[]
"{""latitude"":10.7961216,""longitude"":106.66374207}",,3.64425E+16,Lớp dạy Anh Văn,,"146, Bùi Thị Xuân, P. 2, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20160222/10138-f8761b4d07892daf43f8f8aa75f6457f.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20160222/10138-f8761b4d07892daf43f8f8aa75f6457f.jpg,,,,,,0,[]
"{""latitude"":10.79641438,""longitude"":106.66540527}",,1.89688E+16,Trường mầm non 1A,,"351A, Lê Văn Sỹ, P. 1, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20180607/24198-d84dfa2634940188e7386c1893e36702.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20180607/24198-d84dfa2634940188e7386c1893e36702.jpg,,,,,,0,[]
"{""latitude"":10.79597855,""longitude"":106.66677856}",,2.52675E+13,Trường đại học tài nguyên và môi trường thành phố Hồ Chí Minh,,"236B, Lê Văn Sỹ, P. 1, Q. Tân Bình, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20180611/24214-d89817f9abf355b1a5b0161ccc4e173e.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20180611/24214-d89817f9abf355b1a5b0161ccc4e173e.jpg,,(84-28) 38 443 006,,,http://hcmunre.edu.vn/,0,[]
"{""latitude"":10.79590702,""longitude"":106.66867828}",,8.50394E+15,Lớp dạy thêm Toán,,"16/25, Đặng Văn Ngữ, P. 10, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20180608/24208-e4df1b6cff07bd209618d583eb50f568.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20180608/24208-e4df1b6cff07bd209618d583eb50f568.jpg,,(84-91) 4 353 402,,,,0,[]
"{""latitude"":10.79676628,""longitude"":106.67227936}",,1.76179E+14,Kumon,,"52, Nguyễn Văn Trỗi, P. 10, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20180608/24211-ecec8d5c0533f845e67250dfb6c4de86.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20180608/24211-ecec8d5c0533f845e67250dfb6c4de86.jpg,,(84-28) 39 970 242,,,http://vn.kumonglobal.com/,0,[]
"{""latitude"":10.7968502,""longitude"":106.67259979}",,4.06079E+15,Trường cao đẳng quốc tế Kent,,"55, Trương Quốc Dung, P. 10, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20180611/24212-62a2aac54363538ea02b3b44b91b878d.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20180611/24212-62a2aac54363538ea02b3b44b91b878d.jpg,,(84-28) 62 928 408,info.vn@kent.edu.au,,http://kent.edu.vn/,0,[]
"{""latitude"":10.79666138,""longitude"":106.66981506}",,3.29972E+14,Trường trung học cơ sở Ngô Tất Tố,,"17, Đặng Văn Ngữ, P. 10, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20180608/24210-421376a42f422a936bbb3bf26d68c391.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20180608/24210-421376a42f422a936bbb3bf26d68c391.jpg,,(84-28) 38 441 796; (84-28) 39 970 015,,,,0,[]
"{""latitude"":10.79590893,""longitude"":106.67189026}",,4.27816E+14,Trường mầm non bán công trọng điểm Sơn Ca 10,,"3/4, Hoàng Diệu, P. 10, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20180608/24210-4ed94b9be87fe24c791cc63af5317bb4.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180608/24210-4ed94b9be87fe24c791cc63af5317bb4.jpg,,(84-28) 38 443 398,,,,0,[]
"{""latitude"":10.79621792,""longitude"":106.6721344}",,3.88395E+13,Khoa kinh tế phát triển - Trường đại học kinh tế thành phố Hồ Chí Minh,,"1A, Hoàng Diệu, P. 10, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic6.coccoc.com/80x80/poi/previews/20180608/24210-0edf182cf60c27cd214734d74780d6eb.jpg,//poipic.coccoc.com/1000x750/poi/previews/20180608/24210-0edf182cf60c27cd214734d74780d6eb.jpg,,(84-28) 38 448 222,kkt@ueh.edu.vn,,,0,[]
"{""latitude"":10.79640293,""longitude"":106.66978455}",,4.08833E+16,Trung tâm dạy kèm Thành Trí,,"14K, Đặng Văn Ngữ, P. 10, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20180608/24208-50c6e6eae646fab56244a0d115f3e95c.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20180608/24208-50c6e6eae646fab56244a0d115f3e95c.jpg,,(84-28) 62 572 372; (84-93) 3 367 107; (84-98) 3 411 137,,,,0,[]
"{""latitude"":10.79673958,""longitude"":106.6735611}",,3.08949E+14,Học viện hàng không Việt Nam,,"104, Nguyễn Văn Trỗi, P. 8, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20170123/14317-6e069476dff9778f76543442f7ac61ab.jpg,//poipic.coccoc.com/1000x750/poi/previews/20170123/14317-6e069476dff9778f76543442f7ac61ab.jpg,,,,,http://hocvienhangkhong.edu.vn/,0,[]
"{""latitude"":10.79606342,""longitude"":106.67614746}",,3.21989E+15,Trường cao đẳng quốc tế Kent,,"148-150, Nguyễn Đình Chính, P. 8, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20180604/24131-70d88a30cf747a8c7cc2d12aed2d9ef8.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20180604/24131-70d88a30cf747a8c7cc2d12aed2d9ef8.jpg,,(84-93) 4 767 356; (84-28) 62 920 002,info@kent-international.edu.vn,,http://kent.edu.vn/,0,[]
"{""latitude"":10.79609585,""longitude"":106.67620087}",,1.79047E+16,Trung tâm Anh ngữ DTP Academy,,"148-150, Nguyễn Đình Chính, P. 8, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20180604/24131-4255982b76bfeb13fcf545bd7718b7be.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20180604/24131-4255982b76bfeb13fcf545bd7718b7be.jpg,,(84-90) 3 716 486,,,http://www.daitruongphat.com/,0,[]
"{""latitude"":10.7968998,""longitude"":106.67980957}",,5.286E+15,Music Land,,"22, Nguyễn Đình Chính, P. 15, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20180604/24131-767d1df224a453c99107f1cb253ea8b3.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20180604/24131-767d1df224a453c99107f1cb253ea8b3.jpg,,(84-28) 38 442 899; (84-90) 5 016 288,,http://www.facebook.com/MusicLand.vn/,,0,[]
"{""latitude"":10.79709625,""longitude"":106.67668152}",,2.46423E+15,Phòng giáo dục đào tạo quận Phú Nhuận,,"15, Nguyễn Thị Huỳnh, P. 8, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic1.coccoc.com/80x80/poi/previews/20160223/10146-5af60f659bfca147f6bfc88b036a1f55.jpg,//poipic.coccoc.com/1000x750/poi/previews/20160223/10146-5af60f659bfca147f6bfc88b036a1f55.jpg,,(84-28) 38 443 764,,,,0,[]
"{""latitude"":10.79675579,""longitude"":106.6776886}",,2.09447E+15,"Trung tâm đào tạo ngoại ngữ, giáo dục định hướng xuất khẩu lao động",,"161, Trần Huy Liệu, P. 8, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20180604/24133-68eba4baa59d124e13a6ea5a8f220d79.jpg,//poipic.coccoc.com/1000x750/poi/previews/20180604/24133-68eba4baa59d124e13a6ea5a8f220d79.jpg,,,,,,0,[]
"{""latitude"":10.79639435,""longitude"":106.68158722}",,2.79003E+14,Trường trung học cơ sở Cầu Kiệu,,"244, Phan Đình Phùng, P. 1, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20180613/24303-3b7e58aeb244f6397dbf4637c78046c9.jpg,//poipic6.coccoc.com/1000x750/poi/previews/20180613/24303-3b7e58aeb244f6397dbf4637c78046c9.jpg,,,,,,0,[]
"{""latitude"":10.79640865,""longitude"":106.68089294}",,1.67062E+14,Trường tiểu học Trung Nhất,,"243/3, Phan Đình Phùng, P. 15, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic3.coccoc.com/80x80/poi/previews/20180605/24135-05f2c0472bc11b6190ab06b0a59042e7.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20180605/24135-05f2c0472bc11b6190ab06b0a59042e7.jpg,,(84-28) 38 443 924,,,,0,[]
"{""latitude"":10.79654312,""longitude"":106.68143463}",,4.20018E+16,Trung tâm dạy nhạc,,"245A, Phan Đình Phùng, P. 15, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic.coccoc.com/80x80/poi/previews/20180605/24135-a1327dc11a03ea6a341acb3228a7b4d8.jpg,//poipic5.coccoc.com/1000x750/poi/previews/20180605/24135-a1327dc11a03ea6a341acb3228a7b4d8.jpg,,,,,,0,[]
"{""latitude"":10.79700089,""longitude"":106.68730164}",,4.2707E+15,Trường mầm non Tuổi Thần Tiên,,"61, Cù Lao, P. 2, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20180614/24305-3e0b4363f87c409e39d1c437311753c5.jpg,//poipic1.coccoc.com/1000x750/poi/previews/20180614/24305-3e0b4363f87c409e39d1c437311753c5.jpg,,(84-28) 35 171 255; (84-93) 7 663 317,,,,0,[]
"{""latitude"":10.79658508,""longitude"":106.68704987}",,2.55034E+16,Trung tâm đào tạo mỹ thuật thiếu nhi Art 4 Kid,,"62, Hoa Phượng, P. 2, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic5.coccoc.com/80x80/poi/previews/20180614/24317-608cf57dc888968a338cdb7c7c6f4f70.jpg,//poipic3.coccoc.com/1000x750/poi/previews/20180614/24317-608cf57dc888968a338cdb7c7c6f4f70.jpg,,,,,,0,[]
"{""latitude"":10.79659176,""longitude"":106.68999481}",,2.03337E+14,Mầm non Hoa Hồng,,"60, Hoa Hồng, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,4,,//poipic5.coccoc.com/80x80/poi/previews/20150827/7707-6a86f55b28f2a34d1d9920ba0c0ba74c.jpg,//poipic.coccoc.com/1000x750/poi/previews/20150827/7707-6a86f55b28f2a34d1d9920ba0c0ba74c.jpg,,(84-8)66 567 799; (84-90) 8 244 551,mamnonhoahong.pn@gmail.com,,http://mamnonhoahong.vn/,1,[]
"{""latitude"":10.79712868,""longitude"":106.69074249}",,1.90159E+14,Trường âm nhạc Piano Fingers,,"54B, Hoa Lan, Q. Phú Nhuận, Tp. Hồ Chí Minh",Giáo dục,0,,//poipic2.coccoc.com/80x80/poi/previews/20160119/9832-62a7e3247eae51fa382f1ea8d871bc30.jpg,//poipic2.coccoc.com/1000x750/poi/previews/20160119/9832-62a7e3247eae51fa382f1ea8d871bc30.jpg,,(84-8) 62 742 345,school@pianofingers.vn,,http://pianofingers.vn/,0,[]
